PLAYER_NAME,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_MADE_FLAG
LeBron James,2PT Field Goal,In The Paint (Non-RA),4,-39,20,0
LeBron James,2PT Field Goal,Restricted Area,0,0,0,1
LeBron James,2PT Field Goal,Restricted Area,0,1,8,1
LeBron James,2PT Field Goal,Mid-Range,15,151,46,0
LeBron James,2PT Field Goal,In The Paint (Non-RA),5,-11,57,0
LeBron James,3PT Field Goal,Above the Break 3,26,-80,253,0
LeBron James,2PT Field Goal,Restricted Area,2,-21,4,0
LeBron James,2PT Field Goal,Restricted Area,1,-17,1,1
LeBron James,2PT Field Goal,Restricted Area,1,-9,8,1
LeBron James,2PT Field Goal,Mid-Range,16,-169,0,0
LeBron James,2PT Field Goal,Restricted Area,0,9,1,1
LeBron James,2PT Field Goal,Restricted Area,3,-33,8,0
LeBron James,2PT Field Goal,Restricted Area,2,-12,16,0
LeBron James,2PT Field Goal,Restricted Area,1,-12,5,1
LeBron James,2PT Field Goal,Restricted Area,1,10,1,1
LeBron James,2PT Field Goal,Mid-Range,19,151,128,1
LeBron James,2PT Field Goal,Restricted Area,2,-11,22,0
LeBron James,3PT Field Goal,Right Corner 3,22,225,-34,1
LeBron James,2PT Field Goal,Restricted Area,2,-4,20,1
LeBron James,3PT Field Goal,Above the Break 3,26,-185,192,1
LeBron James,2PT Field Goal,Restricted Area,0,-6,1,0
LeBron James,2PT Field Goal,Restricted Area,2,22,-1,1
LeBron James,3PT Field Goal,Above the Break 3,25,-169,193,1
LeBron James,2PT Field Goal,Mid-Range,21,-147,157,0
LeBron James,2PT Field Goal,In The Paint (Non-RA),4,-45,20,1
LeBron James,2PT Field Goal,Restricted Area,1,17,-4,0
LeBron James,2PT Field Goal,Restricted Area,2,20,6,1
LeBron James,3PT Field Goal,Right Corner 3,23,234,15,1
LeBron James,2PT Field Goal,In The Paint (Non-RA),11,-72,93,1
LeBron James,3PT Field Goal,Above the Break 3,26,-103,240,1
LeBron James,2PT Field Goal,Restricted Area,2,-27,9,0
LeBron James,2PT Field Goal,Mid-Range,8,-85,27,0
LeBron James,2PT Field Goal,In The Paint (Non-RA),4,-34,27,0
LeBron James,2PT Field Goal,Restricted Area,2,-11,21,0
LeBron James,2PT Field Goal,Restricted Area,2,4,21,0
LeBron James,2PT Field Goal,Restricted Area,2,-9,23,1
LeBron James,2PT Field Goal,Restricted Area,3,6,31,0
LeBron James,3PT Field Goal,Above the Break 3,25,-151,207,1
LeBron James,2PT Field Goal,Restricted Area,3,1,31,1
LeBron James,2PT Field Goal,In The Paint (Non-RA),5,5,58,0
LeBron James,2PT Field Goal,Restricted Area,1,10,16,0
LeBron James,2PT Field Goal,In The Paint (Non-RA),4,-16,45,1
LeBron James,3PT Field Goal,Above the Break 3,25,211,142,0
LeBron James,2PT Field Goal,Restricted Area,2,-12,25,0
LeBron James,2PT Field Goal,Restricted Area,1,-10,10,1
LeBron James,3PT Field Goal,Above the Break 3,26,56,259,1
LeBron James,3PT Field Goal,Above the Break 3,27,-146,231,0
LeBron James,3PT Field Goal,Above the Break 3,25,221,134,0
LeBron James,2PT Field Goal,Mid-Range,12,-115,57,0
LeBron James,2PT Field Goal,Mid-Range,16,-159,-25,1
LeBron James,3PT Field Goal,Above the Break 3,27,-48,270,0
LeBron James,2PT Field Goal,In The Paint (Non-RA),4,1,40,1
LeBron James,2PT Field Goal,Restricted Area,2,-5,22,1
LeBron James,2PT Field Goal,Restricted Area,1,11,16,1
LeBron James,2PT Field Goal,In The Paint (Non-RA),8,60,59,1
LeBron James,2PT Field Goal,In The Paint (Non-RA),6,50,45,0
LeBron James,3PT Field Goal,Right Corner 3,23,234,31,1
LeBron James,2PT Field Goal,Mid-Range,22,-132,177,0
LeBron James,2PT Field Goal,Restricted Area,2,16,18,0
LeBron James,2PT Field Goal,In The Paint (Non-RA),7,59,38,1
LeBron James,3PT Field Goal,Above the Break 3,25,-120,225,1
LeBron James,2PT Field Goal,In The Paint (Non-RA),13,-38,128,0
LeBron James,2PT Field Goal,Mid-Range,16,-164,20,0
LeBron James,2PT Field Goal,Restricted Area,0,2,8,1
LeBron James,2PT Field Goal,Restricted Area,2,13,16,0
LeBron James,2PT Field Goal,Restricted Area,1,4,16,0
LeBron James,3PT Field Goal,Above the Break 3,26,-65,257,0
LeBron James,2PT Field Goal,In The Paint (Non-RA),4,-23,34,0
LeBron James,2PT Field Goal,Restricted Area,1,4,11,1
LeBron James,2PT Field Goal,Restricted Area,1,11,11,1
LeBron James,2PT Field Goal,Restricted Area,3,23,31,1
LeBron James,3PT Field Goal,Above the Break 3,24,188,161,0
LeBron James,2PT Field Goal,Mid-Range,20,-18,200,0
LeBron James,2PT Field Goal,Restricted Area,1,16,9,0
LeBron James,2PT Field Goal,Mid-Range,9,-86,34,1
LeBron James,3PT Field Goal,Left Corner 3,23,-228,62,0
LeBron James,2PT Field Goal,Restricted Area,1,12,9,1
LeBron James,2PT Field Goal,In The Paint (Non-RA),5,50,30,1
LeBron James,2PT Field Goal,Mid-Range,23,-134,192,1
LeBron James,3PT Field Goal,Above the Break 3,27,-205,182,0
LeBron James,2PT Field Goal,In The Paint (Non-RA),5,29,52,1
LeBron James,2PT Field Goal,Mid-Range,11,-116,6,0
LeBron James,2PT Field Goal,Restricted Area,1,1,15,1
LeBron James,2PT Field Goal,Mid-Range,13,-130,3,0
LeBron James,2PT Field Goal,In The Paint (Non-RA),5,-32,42,0
LeBron James,2PT Field Goal,In The Paint (Non-RA),7,9,71,1
LeBron James,3PT Field Goal,Above the Break 3,25,-228,115,1
LeBron James,3PT Field Goal,Above the Break 3,26,-25,268,1
LeBron James,2PT Field Goal,Restricted Area,2,19,18,1
LeBron James,2PT Field Goal,Restricted Area,2,17,22,1
LeBron James,3PT Field Goal,Above the Break 3,25,-199,157,0
LeBron James,3PT Field Goal,Above the Break 3,26,-38,262,1
LeBron James,2PT Field Goal,Mid-Range,17,76,155,1
LeBron James,3PT Field Goal,Left Corner 3,22,-225,-6,0
LeBron James,3PT Field Goal,Above the Break 3,30,-125,277,0
LeBron James,2PT Field Goal,Restricted Area,2,-13,17,1
LeBron James,2PT Field Goal,Restricted Area,3,22,26,0
LeBron James,2PT Field Goal,Restricted Area,1,6,9,1
LeBron James,2PT Field Goal,Restricted Area,1,10,16,0
LeBron James,2PT Field Goal,In The Paint (Non-RA),4,36,28,0
LeBron James,2PT Field Goal,Restricted Area,2,-12,23,1
LeBron James,2PT Field Goal,In The Paint (Non-RA),7,9,73,0
LeBron James,2PT Field Goal,Restricted Area,3,-29,13,0
LeBron James,2PT Field Goal,Restricted Area,1,-7,8,1
LeBron James,3PT Field Goal,Above the Break 3,27,42,276,0
LeBron James,2PT Field Goal,Restricted Area,2,1,22,0
LeBron James,2PT Field Goal,In The Paint (Non-RA),11,1,116,0
LeBron James,2PT Field Goal,Mid-Range,17,-85,156,0
LeBron James,3PT Field Goal,Above the Break 3,26,121,232,0
LeBron James,2PT Field Goal,Restricted Area,0,-4,1,1
LeBron James,2PT Field Goal,In The Paint (Non-RA),7,21,77,0
LeBron James,3PT Field Goal,Above the Break 3,25,92,241,0
LeBron James,2PT Field Goal,In The Paint (Non-RA),4,-23,39,1
LeBron James,3PT Field Goal,Above the Break 3,27,-142,238,0
LeBron James,2PT Field Goal,Restricted Area,3,5,36,1
LeBron James,2PT Field Goal,In The Paint (Non-RA),4,-12,39,0
LeBron James,2PT Field Goal,Restricted Area,3,-16,27,1
LeBron James,3PT Field Goal,Above the Break 3,25,98,231,0
LeBron James,2PT Field Goal,Restricted Area,2,6,29,1
LeBron James,2PT Field Goal,Restricted Area,2,6,26,0
LeBron James,3PT Field Goal,Above the Break 3,27,36,272,0
LeBron James,2PT Field Goal,Mid-Range,21,-157,152,0
LeBron James,2PT Field Goal,Restricted Area,1,16,7,0
LeBron James,2PT Field Goal,Restricted Area,0,-4,-5,1
LeBron James,3PT Field Goal,Above the Break 3,26,-78,257,1
LeBron James,3PT Field Goal,Above the Break 3,28,-145,242,1
LeBron James,3PT Field Goal,Above the Break 3,25,-169,189,1
LeBron James,3PT Field Goal,Above the Break 3,26,-119,235,1
LeBron James,2PT Field Goal,Restricted Area,1,16,6,0
LeBron James,2PT Field Goal,Restricted Area,0,0,0,0
LeBron James,2PT Field Goal,Restricted Area,1,-15,7,1
LeBron James,2PT Field Goal,Mid-Range,12,-118,22,0
LeBron James,3PT Field Goal,Left Corner 3,24,-233,86,0
LeBron James,2PT Field Goal,Restricted Area,2,-5,26,0
LeBron James,2PT Field Goal,Restricted Area,2,16,13,1
LeBron James,2PT Field Goal,Mid-Range,9,-81,42,0
LeBron James,3PT Field Goal,Above the Break 3,25,44,256,0
LeBron James,3PT Field Goal,Above the Break 3,28,104,263,0
LeBron James,2PT Field Goal,Restricted Area,2,-20,8,1
LeBron James,2PT Field Goal,Mid-Range,19,82,174,1
LeBron James,2PT Field Goal,Restricted Area,2,-22,10,0
LeBron James,2PT Field Goal,Mid-Range,18,-183,36,1
LeBron James,3PT Field Goal,Left Corner 3,22,-225,14,0
LeBron James,3PT Field Goal,Above the Break 3,24,92,229,0
LeBron James,2PT Field Goal,Restricted Area,2,23,9,1
LeBron James,3PT Field Goal,Above the Break 3,27,-38,275,0
LeBron James,2PT Field Goal,Restricted Area,2,-9,22,1
LeBron James,2PT Field Goal,Mid-Range,11,-107,54,0
LeBron James,3PT Field Goal,Above the Break 3,25,168,195,1
LeBron James,2PT Field Goal,Restricted Area,3,6,34,1
LeBron James,2PT Field Goal,Mid-Range,16,40,165,1
LeBron James,2PT Field Goal,Restricted Area,1,1,13,1
LeBron James,2PT Field Goal,In The Paint (Non-RA),4,-22,37,0
LeBron James,2PT Field Goal,Restricted Area,2,0,23,1
LeBron James,2PT Field Goal,In The Paint (Non-RA),5,6,53,0
LeBron James,2PT Field Goal,In The Paint (Non-RA),6,-56,40,1
LeBron James,2PT Field Goal,Restricted Area,1,11,15,1
LeBron James,2PT Field Goal,In The Paint (Non-RA),4,13,46,1
LeBron James,2PT Field Goal,In The Paint (Non-RA),6,42,43,0
LeBron James,2PT Field Goal,In The Paint (Non-RA),7,-77,16,0
LeBron James,2PT Field Goal,Mid-Range,21,-135,164,1
LeBron James,3PT Field Goal,Above the Break 3,27,-114,250,0
LeBron James,2PT Field Goal,Mid-Range,13,-129,40,0
LeBron James,2PT Field Goal,In The Paint (Non-RA),4,-42,22,1
LeBron James,2PT Field Goal,In The Paint (Non-RA),4,-4,46,0
LeBron James,2PT Field Goal,Mid-Range,14,-138,29,0
LeBron James,2PT Field Goal,Restricted Area,3,7,34,1
LeBron James,3PT Field Goal,Above the Break 3,32,-19,321,1
LeBron James,3PT Field Goal,Above the Break 3,26,156,215,0
LeBron James,2PT Field Goal,Mid-Range,17,-43,171,0
LeBron James,2PT Field Goal,In The Paint (Non-RA),4,-5,41,0
LeBron James,2PT Field Goal,Restricted Area,3,28,12,1
LeBron James,3PT Field Goal,Above the Break 3,27,-27,269,0
LeBron James,2PT Field Goal,Restricted Area,1,-17,-4,1
LeBron James,2PT Field Goal,Restricted Area,1,16,6,1
LeBron James,2PT Field Goal,Restricted Area,1,-10,17,1
LeBron James,2PT Field Goal,Restricted Area,0,-5,1,0
LeBron James,3PT Field Goal,Above the Break 3,24,-172,181,0
LeBron James,2PT Field Goal,Restricted Area,2,-5,20,1
LeBron James,3PT Field Goal,Above the Break 3,25,-110,225,1
LeBron James,2PT Field Goal,Mid-Range,16,-132,104,0
LeBron James,2PT Field Goal,Mid-Range,9,-89,19,1
LeBron James,2PT Field Goal,Mid-Range,19,-130,148,0
LeBron James,3PT Field Goal,Above the Break 3,26,-190,184,0
LeBron James,2PT Field Goal,In The Paint (Non-RA),5,-43,36,0
LeBron James,3PT Field Goal,Above the Break 3,26,146,225,0
LeBron James,2PT Field Goal,Restricted Area,2,-11,20,1
LeBron James,2PT Field Goal,In The Paint (Non-RA),4,31,34,0
LeBron James,2PT Field Goal,In The Paint (Non-RA),5,-32,47,1
LeBron James,3PT Field Goal,Above the Break 3,28,-175,230,0
LeBron James,2PT Field Goal,Mid-Range,20,-10,205,0
LeBron James,3PT Field Goal,Right Corner 3,24,239,48,0
LeBron James,2PT Field Goal,Mid-Range,16,120,106,1
LeBron James,2PT Field Goal,Mid-Range,15,-114,111,1
LeBron James,2PT Field Goal,Mid-Range,12,-116,39,0
LeBron James,2PT Field Goal,Restricted Area,3,-6,33,0
LeBron James,2PT Field Goal,Mid-Range,20,-91,189,0
LeBron James,2PT Field Goal,Restricted Area,2,-1,27,0
LeBron James,2PT Field Goal,Restricted Area,3,21,25,0
LeBron James,2PT Field Goal,In The Paint (Non-RA),13,-54,125,1
LeBron James,2PT Field Goal,In The Paint (Non-RA),10,-65,84,0
LeBron James,2PT Field Goal,Restricted Area,0,1,8,1
LeBron James,2PT Field Goal,Restricted Area,3,-1,37,1
LeBron James,2PT Field Goal,Restricted Area,2,-1,22,1
LeBron James,2PT Field Goal,Restricted Area,3,0,37,1
LeBron James,3PT Field Goal,Above the Break 3,28,65,281,0
LeBron James,3PT Field Goal,Above the Break 3,28,108,261,1
LeBron James,2PT Field Goal,In The Paint (Non-RA),5,-37,38,1
LeBron James,2PT Field Goal,Restricted Area,1,-9,14,1
LeBron James,2PT Field Goal,Restricted Area,2,7,29,0
LeBron James,2PT Field Goal,In The Paint (Non-RA),4,-15,41,1
LeBron James,2PT Field Goal,Restricted Area,2,16,24,1
LeBron James,2PT Field Goal,In The Paint (Non-RA),4,32,30,0
LeBron James,3PT Field Goal,Left Corner 3,22,-227,1,0
LeBron James,2PT Field Goal,Restricted Area,3,-6,34,1
LeBron James,3PT Field Goal,Above the Break 3,25,90,234,1
LeBron James,2PT Field Goal,In The Paint (Non-RA),10,-4,104,1
LeBron James,2PT Field Goal,Mid-Range,20,-86,184,0
LeBron James,2PT Field Goal,Mid-Range,12,-120,7,0
LeBron James,2PT Field Goal,In The Paint (Non-RA),6,26,57,0
LeBron James,2PT Field Goal,Restricted Area,3,13,34,0
LeBron James,2PT Field Goal,Restricted Area,0,0,0,1
LeBron James,2PT Field Goal,In The Paint (Non-RA),4,-36,20,1
LeBron James,3PT Field Goal,Above the Break 3,26,-168,202,1
LeBron James,3PT Field Goal,Above the Break 3,26,-150,216,1
LeBron James,3PT Field Goal,Above the Break 3,28,60,279,0
LeBron James,3PT Field Goal,Above the Break 3,26,-195,176,0
LeBron James,2PT Field Goal,Restricted Area,3,32,15,1
LeBron James,3PT Field Goal,Above the Break 3,26,93,253,0
LeBron James,2PT Field Goal,Mid-Range,20,135,159,1
LeBron James,2PT Field Goal,Restricted Area,2,-20,20,1
LeBron James,2PT Field Goal,Mid-Range,18,103,159,0
LeBron James,2PT Field Goal,Restricted Area,3,21,29,0
LeBron James,2PT Field Goal,Restricted Area,0,2,8,1
LeBron James,3PT Field Goal,Above the Break 3,25,156,201,1
LeBron James,3PT Field Goal,Above the Break 3,27,-60,269,1
LeBron James,2PT Field Goal,Restricted Area,1,-10,12,1
LeBron James,3PT Field Goal,Above the Break 3,25,169,195,0
LeBron James,2PT Field Goal,Restricted Area,2,-5,29,1
LeBron James,3PT Field Goal,Above the Break 3,27,-105,256,0
LeBron James,2PT Field Goal,Mid-Range,16,-169,0,0
LeBron James,2PT Field Goal,In The Paint (Non-RA),5,-20,47,1
LeBron James,2PT Field Goal,In The Paint (Non-RA),4,4,41,1
LeBron James,3PT Field Goal,Above the Break 3,26,70,252,0
LeBron James,2PT Field Goal,Restricted Area,3,-21,32,0
LeBron James,2PT Field Goal,In The Paint (Non-RA),4,40,15,0
LeBron James,2PT Field Goal,In The Paint (Non-RA),10,32,101,0
LeBron James,2PT Field Goal,Restricted Area,3,10,35,0
LeBron James,2PT Field Goal,Restricted Area,3,-21,27,0
LeBron James,2PT Field Goal,Restricted Area,0,0,0,0
LeBron James,2PT Field Goal,Restricted Area,3,-11,32,1
LeBron James,2PT Field Goal,Restricted Area,0,0,0,0
LeBron James,2PT Field Goal,Restricted Area,2,-5,21,1
LeBron James,2PT Field Goal,Restricted Area,2,-18,10,1
LeBron James,3PT Field Goal,Above the Break 3,25,-107,227,1
LeBron James,2PT Field Goal,In The Paint (Non-RA),11,-72,94,0
LeBron James,3PT Field Goal,Above the Break 3,25,-75,247,1
LeBron James,3PT Field Goal,Above the Break 3,26,170,208,0
LeBron James,3PT Field Goal,Right Corner 3,23,235,21,0
LeBron James,2PT Field Goal,Restricted Area,1,0,19,1
LeBron James,3PT Field Goal,Left Corner 3,22,-223,9,0
LeBron James,2PT Field Goal,Restricted Area,1,7,12,1
LeBron James,2PT Field Goal,Mid-Range,20,-165,115,1
LeBron James,2PT Field Goal,Restricted Area,2,21,10,0
LeBron James,2PT Field Goal,Restricted Area,1,-4,12,1
LeBron James,3PT Field Goal,Above the Break 3,25,143,215,1
LeBron James,3PT Field Goal,Above the Break 3,25,-178,181,0
LeBron James,3PT Field Goal,Above the Break 3,25,-66,251,0
LeBron James,2PT Field Goal,Mid-Range,21,-202,62,0
LeBron James,3PT Field Goal,Right Corner 3,23,232,54,1
LeBron James,3PT Field Goal,Above the Break 3,27,-151,228,0
LeBron James,2PT Field Goal,Restricted Area,3,0,37,0
LeBron James,2PT Field Goal,Mid-Range,14,-1,144,0
LeBron James,2PT Field Goal,Restricted Area,2,-10,18,1
LeBron James,2PT Field Goal,Mid-Range,19,-188,36,1
LeBron James,3PT Field Goal,Above the Break 3,24,208,125,1
LeBron James,2PT Field Goal,Restricted Area,1,12,-6,0
LeBron James,2PT Field Goal,Restricted Area,2,9,20,1
LeBron James,2PT Field Goal,In The Paint (Non-RA),7,-50,53,1
LeBron James,2PT Field Goal,Restricted Area,3,36,0,0
LeBron James,2PT Field Goal,Restricted Area,0,-4,9,1
LeBron James,3PT Field Goal,Above the Break 3,26,-92,248,1
LeBron James,2PT Field Goal,In The Paint (Non-RA),7,77,10,0
LeBron James,2PT Field Goal,Restricted Area,3,0,30,1
LeBron James,2PT Field Goal,In The Paint (Non-RA),4,5,43,0
LeBron James,2PT Field Goal,Restricted Area,3,0,34,1
LeBron James,2PT Field Goal,Restricted Area,1,1,11,0
LeBron James,2PT Field Goal,In The Paint (Non-RA),6,1,61,0
LeBron James,2PT Field Goal,In The Paint (Non-RA),11,-4,114,1
LeBron James,2PT Field Goal,Mid-Range,16,163,4,1
LeBron James,3PT Field Goal,Above the Break 3,25,-164,192,1
LeBron James,2PT Field Goal,Mid-Range,12,-123,-31,0
LeBron James,3PT Field Goal,Left Corner 3,23,-228,42,0
LeBron James,2PT Field Goal,Restricted Area,2,16,17,1
LeBron James,2PT Field Goal,Mid-Range,12,-118,25,1
LeBron James,2PT Field Goal,In The Paint (Non-RA),5,10,56,0
LeBron James,3PT Field Goal,Above the Break 3,27,152,232,1
LeBron James,2PT Field Goal,In The Paint (Non-RA),8,-36,82,1
LeBron James,2PT Field Goal,Mid-Range,21,105,193,0
LeBron James,2PT Field Goal,Restricted Area,3,-29,25,0
LeBron James,3PT Field Goal,Above the Break 3,28,-105,269,0
LeBron James,2PT Field Goal,In The Paint (Non-RA),4,-21,42,1
LeBron James,2PT Field Goal,In The Paint (Non-RA),4,44,6,0
LeBron James,2PT Field Goal,Mid-Range,12,121,20,1
LeBron James,2PT Field Goal,Restricted Area,2,26,10,0
LeBron James,2PT Field Goal,Mid-Range,16,162,25,0
LeBron James,2PT Field Goal,Restricted Area,3,34,12,1
LeBron James,2PT Field Goal,Mid-Range,19,-31,195,1
LeBron James,2PT Field Goal,In The Paint (Non-RA),10,33,97,0
LeBron James,2PT Field Goal,Restricted Area,0,0,0,1
LeBron James,2PT Field Goal,In The Paint (Non-RA),10,-40,97,0
LeBron James,2PT Field Goal,Mid-Range,22,-158,166,1
LeBron James,2PT Field Goal,Mid-Range,19,-159,120,1
LeBron James,2PT Field Goal,Mid-Range,20,-195,52,0
LeBron James,2PT Field Goal,Restricted Area,1,-6,16,1
LeBron James,2PT Field Goal,Restricted Area,1,-10,14,1
LeBron James,2PT Field Goal,Restricted Area,1,-11,13,1
LeBron James,2PT Field Goal,Restricted Area,1,-9,9,1
LeBron James,2PT Field Goal,Restricted Area,2,-16,17,0
LeBron James,2PT Field Goal,Restricted Area,2,-9,20,1
LeBron James,3PT Field Goal,Above the Break 3,26,164,207,0
LeBron James,2PT Field Goal,Mid-Range,20,-174,116,0
LeBron James,2PT Field Goal,Mid-Range,16,-96,139,1
LeBron James,3PT Field Goal,Above the Break 3,25,-196,167,0
LeBron James,3PT Field Goal,Above the Break 3,26,27,259,1
LeBron James,3PT Field Goal,Above the Break 3,25,-192,170,0
LeBron James,2PT Field Goal,Restricted Area,2,27,7,1
LeBron James,3PT Field Goal,Above the Break 3,25,-32,253,1
LeBron James,2PT Field Goal,In The Paint (Non-RA),6,-39,55,1
LeBron James,3PT Field Goal,Above the Break 3,25,29,256,0
LeBron James,2PT Field Goal,Restricted Area,2,-9,19,0
LeBron James,2PT Field Goal,Mid-Range,20,87,183,0
LeBron James,2PT Field Goal,Restricted Area,1,0,11,1
LeBron James,2PT Field Goal,Restricted Area,1,7,8,1
LeBron James,2PT Field Goal,In The Paint (Non-RA),11,-15,110,0
LeBron James,2PT Field Goal,Restricted Area,0,0,0,0
LeBron James,2PT Field Goal,Mid-Range,21,-181,111,0
LeBron James,2PT Field Goal,Restricted Area,0,-5,8,1
LeBron James,3PT Field Goal,Above the Break 3,26,-185,186,1
LeBron James,3PT Field Goal,Above the Break 3,25,124,223,0
LeBron James,2PT Field Goal,Restricted Area,2,-20,5,0
LeBron James,3PT Field Goal,Above the Break 3,26,-156,210,1
LeBron James,3PT Field Goal,Above the Break 3,25,-16,254,0
LeBron James,2PT Field Goal,Restricted Area,1,-9,11,1
LeBron James,3PT Field Goal,Above the Break 3,27,-151,228,0
LeBron James,2PT Field Goal,In The Paint (Non-RA),5,-49,14,0
LeBron James,2PT Field Goal,Restricted Area,0,-6,1,1
LeBron James,2PT Field Goal,Restricted Area,0,5,5,1
LeBron James,2PT Field Goal,Restricted Area,1,2,17,0
LeBron James,3PT Field Goal,Above the Break 3,24,203,145,1
LeBron James,3PT Field Goal,Above the Break 3,26,-81,256,1
LeBron James,3PT Field Goal,Above the Break 3,26,-54,262,0
LeBron James,2PT Field Goal,Restricted Area,1,-13,4,0
LeBron James,2PT Field Goal,Mid-Range,17,5,174,1
LeBron James,2PT Field Goal,Mid-Range,13,-130,13,1
LeBron James,3PT Field Goal,Above the Break 3,30,-94,290,0
LeBron James,2PT Field Goal,Restricted Area,1,-13,6,1
LeBron James,2PT Field Goal,In The Paint (Non-RA),5,10,50,0
LeBron James,2PT Field Goal,Restricted Area,2,-21,1,1
LeBron James,2PT Field Goal,In The Paint (Non-RA),9,-71,62,1
LeBron James,2PT Field Goal,Mid-Range,18,-104,149,0
LeBron James,3PT Field Goal,Above the Break 3,27,-94,257,0
LeBron James,2PT Field Goal,In The Paint (Non-RA),7,-76,-4,1
LeBron James,2PT Field Goal,Mid-Range,17,-173,22,0
LeBron James,3PT Field Goal,Left Corner 3,24,-228,84,0
